invoice_number,purchase_order,vendor_id,vendor_name,gst_number,category,country,state,currency,invoice_amount,gst_percentage,tax_amount,discount_percent,discount_amount,subtotal,total_amount,payment_method,payment_terms,payment_status,invoice_date,due_date,invoice_description,vendor_frequency,vendor_risk,blacklisted,duplicate_invoice,duplicate_po,gst_valid,tax_mismatch,date_anomaly,amount_anomaly,payment_anomaly,vendor_mismatch,currency_mismatch,risk_score,fraud
INV-2026-000963,PO-2026-000963,VEN1077,Sigma Software,27KYTTJ3925GFZJ,Networking,India,MH,INR,51265.55,18,9227.8,0,0.0,51265.55,60493.35,NEFT,60,Overdue,2026-03-09,2026-05-08,Database Consulting,112,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000964,PO-2026-000964,VEN1084,Tech Private Limited,19KMOTL3101WNZP,Maintenance,India,WB,INR,32767.02,18,5898.06,0,0.0,32767.02,38665.08,NEFT,15,Pending,2026-05-18,2026-06-02,Software License Renewal,105,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000965,PO-2026-000965,VEN1019,Zenith Solutions,36EHUCM1069QSZP,Office Supplies,India,TS,INR,8697.94,12,1043.75,5,434.9,8263.04,9306.79,Cheque,45,Overdue,2025-12-21,2026-02-04,Cloud Infrastructure Subscription,143,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000966,PO-2026-006998,VEN1060,Unknown Vendor,29DXMRR9575X2ZQ,Cloud Services,India,KA,USD,137383.45,18,6147.04,10,3415.02,30735.2,36882.24,UPI,30,Pending,2025-09-22,2025-10-22,Database Consulting,101,Low,False,0,1,1,0,0,1,0,1,1,40,0
INV-2026-000967,PO-2026-000967,VEN1054,Vision Enterprises,24EYKZA5476N1Z7,Office Supplies,India,GJ,INR,39677.15,12,4761.26,0,0.0,39677.15,44438.41,RTGS,30,Pending,2026-03-06,2026-04-05,Desktop Computer Purchase,142,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-009250,PO-2026-003765,VEN1056,Delta Technologies,INVALIDGST,Office Supplies,India,TS,INR,41609.44,12,2087.09,5,869.62,16522.82,18609.91,NEFT,15,Overdue,2025-09-22,2025-10-07,Office Furniture Purchase,103,High,False,1,1,0,0,0,1,0,0,0,95,1
INV-2026-000969,PO-2026-000969,VEN1070,Delta Services,INVALIDGST,Consulting,India,MH,AED,734210.3,18,49324.34,5,8134.0,154546.09,183828.51,NEFT,60,Processing,2026-06-02,2026-08-01,Business Analytics Consulting,144,Medium,False,0,0,0,1,0,1,0,0,1,65,0
INV-2026-008134,PO-2026-000970,VEN1029,Nova Industries,29PFRPH6751ELZ8,Networking,India,KA,INR,112661.54,18,47317.41,10,11266.15,101395.39,121674.47,RTGS,45,Processing,2025-08-27,2025-08-24,Database Consulting,123,Low,False,1,0,1,1,1,0,0,0,0,65,0
INV-2026-006630,PO-2026-007658,VEN1053,Apex Services,24RYIGR1720YJZQ,Consulting,India,GJ,INR,73975.37,18,13315.57,10,7397.54,66577.83,79893.4,RTGS,45,Failed,2025-12-25,2026-02-08,Annual Maintenance Contract,72,Low,False,1,1,1,0,0,0,1,0,0,65,0
INV-2026-000972,PO-2026-000972,VEN1080,Skyline Electronics,19NJTHC4553O3Z3,Cloud Services,India,WB,INR,44147.52,18,7946.55,0,0.0,44147.52,52094.07,Cheque,60,Pending,2026-04-25,2026-06-24,Firewall Installation,87,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000973,PO-2026-000973,VEN1065,Apex Enterprises,07MFZWQ7205URZJ,Office Supplies,India,DL,INR,12346.78,12,1481.61,0,0.0,12346.78,13828.39,NEFT,30,Overdue,2025-09-12,2025-10-12,IT Infrastructure Upgrade,68,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000974,PO-2026-000974,VEN1052,Tech Electronics,24ECOGB5901FPZQ,Office Supplies,India,GJ,USD,29289.86,12,3514.78,0,0.0,29289.86,32804.64,RTGS,45,Pending,2026-01-12,2026-01-08,Firewall Installation,105,Low,False,0,0,1,0,1,0,0,0,1,15,0
INV-2026-008346,PO-2026-000975,VEN1056,Delta Technologies,INVALIDGST,Office Supplies,India,TS,INR,14206.25,12,1704.75,0,0.0,14206.25,15911.0,NEFT,45,Failed,2026-05-09,2026-04-20,Cloud Infrastructure Subscription,103,High,False,1,0,0,0,1,0,1,0,0,85,1
INV-2026-000976,PO-2026-000976,VEN1086,Tech Technologies,19BRRHX5393F2ZJ,Maintenance,India,WB,INR,37188.42,18,6693.92,5,1859.42,35329.0,42022.92,Bank Transfer,30,Overdue,2025-12-23,2026-01-22,Network Switch Installation,72,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000977,PO-2026-005937,VEN1092,Skyline Software,19LHLPZ4729E6ZM,Electronics,India,WB,INR,73208.58,28,2769.07,5,1656.57,31474.9,40751.71,Cheque,60,Pending,2025-12-10,2025-11-27,Desktop Computer Purchase,126,Low,False,0,1,1,1,1,1,0,0,0,75,1
INV-2026-000978,PO-2026-000978,VEN1097,Unknown Vendor,24JTPVY9505UOZT,Hardware,India,GJ,INR,241176.51,18,43411.77,0,0.0,241176.51,284588.28,RTGS,30,Overdue,2026-02-25,2026-03-27,Firewall Installation,93,Medium,False,0,0,1,0,0,0,0,1,0,0,0
INV-2026-000979,PO-2026-000979,VEN1030,Nova Enterprises,19KVPRF7777MJZQ,Cloud Services,India,WB,INR,54613.11,18,9830.36,10,5461.31,49151.8,58982.16,Bank Transfer,30,Processing,2025-07-15,2025-08-14,Software License Renewal,93,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000980,PO-2026-000980,VEN1038,Prime Technologies,24FGIUK4053ONZE,Cloud Services,India,GJ,INR,52637.7,18,9474.79,5,2631.89,50005.81,59480.6,Cheque,15,Paid,2026-05-25,2026-06-09,Firewall Installation,109,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000981,PO-2026-000981,VEN1089,Global Corporation,33TOTUJ5069G7ZM,Maintenance,India,TN,INR,28201.48,18,5076.27,0,0.0,28201.48,33277.75,UPI,15,Pending,2025-10-09,2025-10-24,Cloud Storage Expansion,56,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000982,PO-2026-000982,VEN1057,Skyline Technologies,19WISHG7936KXZA,Networking,India,WB,INR,89958.15,18,16192.47,10,8995.82,80962.33,97154.8,RTGS,45,Overdue,2025-09-19,2025-11-03,Firewall Installation,149,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000983,PO-2026-000983,VEN1045,Apex Systems,29WJSTJ1658USZJ,Cloud Services,India,KA,INR,127968.5,18,23034.33,0,0.0,127968.5,151002.83,UPI,30,Pending,2025-09-17,2025-10-17,IT Infrastructure Upgrade,116,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000984,PO-2026-002137,VEN1050,Unknown Vendor,19OVPOL1587RSZD,Consulting,India,WB,USD,68593.69,18,12346.86,0,0.0,68593.69,80940.55,NEFT,45,Processing,2026-03-27,2026-05-11,IT Infrastructure Upgrade,146,Medium,False,0,1,1,0,0,0,0,1,1,20,0
INV-2026-004281,PO-2026-000985,VEN1017,Unknown Vendor,33VKSAT0710FGZG,Software,India,TN,INR,282754.56,18,11542.7,0,0.0,64126.13,75668.83,UPI,60,Processing,2026-06-18,2026-06-10,Cyber Security Audit,79,Medium,False,1,0,1,0,1,1,0,1,0,65,0
INV-2026-000986,PO-2026-000986,VEN1050,Prime Software,19OVPOL1587RSZD,Consulting,India,WB,INR,62278.63,18,11210.15,10,6227.86,56050.77,67260.92,NEFT,30,Overdue,2025-09-21,2025-10-21,Cyber Security Audit,146,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000987,PO-2026-000987,VEN1040,Quantum Consulting,33NJZSC7551X9Z8,Office Supplies,India,TN,INR,43514.13,12,5221.7,0,0.0,43514.13,48735.83,UPI,60,Overdue,2025-09-20,2025-11-19,Cloud Infrastructure Subscription,74,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000988,PO-2026-000988,VEN1082,Zenith Services,INVALIDGST,Hardware,India,DL,AED,922550.67,18,36035.22,10,20019.57,180176.09,216211.31,NEFT,15,Failed,2025-09-09,2025-09-24,Server Upgrade,142,Low,True,0,0,0,0,0,1,1,0,1,95,1
INV-2026-000989,PO-2026-000989,VEN1019,Unknown Vendor,36EHUCM1069QSZP,Office Supplies,India,TS,AED,10535.93,12,2958.96,10,1053.59,9482.34,10746.65,Cheque,60,Processing,2026-02-02,2026-01-13,IT Infrastructure Upgrade,143,Low,False,0,0,1,1,1,0,0,1,1,35,0
INV-2026-000990,PO-2026-000990,VEN1069,Vertex Corporation,INVALIDGST,Consulting,India,DL,INR,169918.41,18,30585.31,5,8495.92,161422.49,192007.8,NEFT,30,Paid,2026-04-01,2026-05-01,Firewall Installation,113,Medium,False,0,0,0,0,0,0,0,0,0,25,0
INV-2026-000991,PO-2026-000991,VEN1031,Apex Electronics,08UZATU0993MOZN,Consulting,India,RJ,INR,68498.5,18,12329.73,0,0.0,68498.5,80828.23,Bank Transfer,60,Overdue,2025-10-15,2025-12-14,Printer Cartridge Supply,73,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000992,PO-2026-000992,VEN1090,Vertex Technologies,29TVPPP5141FCZV,Office Supplies,India,KA,INR,25231.78,12,3027.81,5,1261.59,23970.19,26998.0,UPI,30,Processing,2025-07-23,2025-08-22,IT Infrastructure Upgrade,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000993,PO-2026-000993,VEN1042,Sigma Private Limited,24SPHQM4950W7ZT,Hardware,India,GJ,INR,190810.2,18,34345.84,10,19081.02,171729.18,206075.02,UPI,45,Processing,2025-07-17,2025-08-31,Cloud Storage Expansion,133,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000994,PO-2026-000994,VEN1017,Future Systems,33VKSAT0710FGZG,Software,India,TN,INR,54310.95,18,9775.97,10,5431.1,48879.85,58655.82,UPI,30,Overdue,2025-07-20,2025-08-19,Desktop Computer Purchase,79,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000995,PO-2026-000995,VEN1005,Unknown Vendor,33HGUCP0802RKZD,Cloud Services,India,TN,INR,35018.64,18,11558.31,5,1750.93,33267.71,39571.07,NEFT,15,Paid,2026-06-17,2026-05-31,Printer Cartridge Supply,111,Medium,False,0,0,1,1,1,0,0,1,0,35,0
INV-2026-000996,PO-2026-000996,VEN1059,Global Consulting,27EHCKP6509LXZ9,Networking,India,MH,INR,35170.39,18,6330.67,5,1758.52,33411.87,39742.54,Bank Transfer,45,Pending,2026-03-09,2026-04-23,Office Furniture Purchase,121,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000997,PO-2026-000997,VEN1005,Future Private Limited,INVALIDGST,Cloud Services,India,TN,INR,141227.73,18,5699.59,0,0.0,31664.41,37364.0,NEFT,60,Failed,2025-12-28,2026-02-26,Cloud Storage Expansion,111,Medium,False,0,0,0,0,0,1,1,0,0,60,0
INV-2026-000998,PO-2026-000998,VEN1027,Quantum Networks,07WXITJ5998E5Z5,Electronics,India,DL,INR,35024.45,28,9806.85,0,0.0,35024.45,44831.3,NEFT,60,Overdue,2025-10-04,2025-12-03,Laptop Procurement,57,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-000999,PO-2026-000999,VEN1058,Prime Industries,19KPLFJ5654V5ZI,Networking,India,WB,INR,137328.66,18,24719.16,0,0.0,137328.66,162047.82,UPI,60,Paid,2026-06-14,2026-08-13,Printer Cartridge Supply,65,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001000,PO-2026-001000,VEN1073,Apex Industries,08HMCXX7599HYZ9,Hardware,India,RJ,INR,174559.17,18,31420.65,0,0.0,174559.17,205979.82,Cheque,15,Paid,2025-07-18,2025-08-02,Cloud Storage Expansion,17,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001001,PO-2026-001001,VEN1057,Skyline Technologies,19WISHG7936KXZA,Networking,India,WB,INR,89746.22,18,16154.32,5,4487.31,85258.91,101413.23,RTGS,15,Overdue,2026-01-22,2026-02-06,Cloud Storage Expansion,149,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001002,PO-2026-001572,VEN1006,Global Electronics,INVALIDGST,Electronics,India,RJ,AED,85875.54,28,24045.15,0,0.0,85875.54,109920.69,UPI,60,Overdue,2026-04-30,2026-06-29,Firewall Installation,110,Medium,False,0,1,0,0,0,0,0,0,1,45,0
INV-2026-001003,PO-2026-001003,VEN1054,Vision Enterprises,24EYKZA5476N1Z7,Office Supplies,India,GJ,INR,108699.2,12,4377.11,0,0.0,36475.9,40853.01,RTGS,45,Paid,2025-11-06,2025-12-21,Firewall Installation,142,Low,False,0,0,1,0,0,1,0,0,0,20,0
INV-2026-001004,PO-2026-001004,VEN1028,Bluechip Consulting,08EHVXE8524XGZP,Maintenance,India,RJ,INR,50225.22,18,9040.54,5,2511.26,47713.96,56754.5,RTGS,60,Processing,2025-10-18,2025-12-17,Server Upgrade,94,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001005,PO-2026-001005,VEN1012,Vision Software,INVALIDGST,Networking,India,MH,USD,137635.1,18,24774.32,10,13763.51,123871.59,148645.91,Cheque,15,Pending,2026-04-24,2026-04-15,Cloud Storage Expansion,111,High,False,0,0,0,0,1,0,0,0,1,40,0
INV-2026-001006,PO-2026-001006,VEN1059,Global Consulting,27EHCKP6509LXZ9,Networking,India,MH,AED,28944.57,18,5210.02,10,2894.46,26050.11,31260.13,Bank Transfer,45,Paid,2026-01-14,2026-02-28,Database Consulting,121,Low,False,0,0,1,0,0,0,0,0,1,0,0
INV-2026-001007,PO-2026-001007,VEN1068,Sigma Consulting,08DYFMB3906CFZC,Software,India,RJ,INR,44201.35,18,7956.24,10,4420.14,39781.21,47737.45,NEFT,15,Pending,2026-05-15,2026-05-30,IT Infrastructure Upgrade,125,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-002845,PO-2026-009906,VEN1042,Sigma Private Limited,INVALIDGST,Hardware,India,GJ,INR,131573.42,18,23683.22,5,6578.67,124994.75,148677.97,UPI,45,Pending,2026-06-11,2026-05-27,Cloud Infrastructure Subscription,133,Low,False,1,1,0,0,1,0,0,0,0,90,1
INV-2026-001009,PO-2026-001009,VEN1096,ABC Technologies,27PYYMI5544SBZS,Software,India,MH,INR,24800.22,18,4464.04,5,1240.01,23560.21,28024.25,UPI,45,Overdue,2025-07-24,2025-09-07,Office Furniture Purchase,95,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001010,PO-2026-001010,VEN1098,Vision Solutions,36HPMQP9221E8ZL,Electronics,India,TS,INR,69153.26,28,19362.91,10,6915.33,62237.93,81600.84,Cheque,45,Paid,2026-05-04,2026-06-18,Server Upgrade,44,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001011,PO-2026-001011,VEN1054,Vision Enterprises,24EYKZA5476N1Z7,Office Supplies,India,GJ,INR,38887.77,12,4666.53,10,3888.78,34998.99,39665.52,RTGS,15,Pending,2026-01-08,2026-01-23,Software License Renewal,142,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-005230,PO-2026-001012,VEN1026,Nova Services,07JGDNA0545PGZB,Consulting,India,DL,INR,116901.9,18,21042.34,10,11690.19,105211.71,126254.05,RTGS,45,Overdue,2025-07-19,2025-07-09,Firewall Installation,87,Low,False,1,0,1,0,1,0,0,0,0,45,0
INV-2026-001013,PO-2026-001013,VEN1049,Unknown Vendor,27FAVKH7373L9ZD,Consulting,India,MH,INR,144764.38,18,52868.94,5,7238.22,137526.16,163583.75,Bank Transfer,45,Processing,2025-11-20,2026-01-04,Cloud Storage Expansion,107,Low,False,0,0,1,1,0,0,0,1,0,20,0
INV-2026-001014,PO-2026-001014,VEN1084,Tech Private Limited,19KMOTL3101WNZP,Maintenance,India,WB,INR,22323.71,18,4018.27,10,2232.37,20091.34,24109.61,NEFT,30,Pending,2025-10-06,2025-11-05,Printer Cartridge Supply,105,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001015,PO-2026-001015,VEN1090,Vertex Technologies,29TVPPP5141FCZV,Office Supplies,India,KA,INR,125403.46,12,3210.67,5,1337.78,25417.78,28628.45,UPI,60,Failed,2026-06-25,2026-06-15,Desktop Computer Purchase,146,Low,False,0,0,1,0,1,1,1,0,0,50,0
INV-2026-001016,PO-2026-001016,VEN1011,Apex Consulting,07PBPPU2079O4ZS,Hardware,India,DL,INR,194012.76,18,34922.3,0,0.0,194012.76,228935.06,NEFT,30,Pending,2026-02-03,2026-03-05,Cloud Infrastructure Subscription,130,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001017,PO-2026-001017,VEN1042,Sigma Private Limited,24SPHQM4950W7ZT,Hardware,India,GJ,INR,127017.6,18,22863.17,0,0.0,127017.6,149880.77,UPI,15,Processing,2026-02-19,2026-03-06,Database Consulting,133,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001018,PO-2026-001018,VEN1036,Skyline Private Limited,33RNNES2178L3Z4,Hardware,India,TN,INR,175689.25,18,31624.06,0,0.0,175689.25,207313.31,RTGS,60,Pending,2026-03-31,2026-05-30,Software License Renewal,121,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001019,PO-2026-001019,VEN1098,Unknown Vendor,36HPMQP9221E8ZL,Electronics,India,TS,INR,242681.95,28,42477.57,5,3228.62,61343.73,79423.99,Cheque,45,Failed,2026-03-24,2026-05-08,Cloud Infrastructure Subscription,44,Low,False,0,0,1,1,0,1,1,1,0,55,0
INV-2026-001020,PO-2026-001020,VEN1040,Quantum Consulting,33NJZSC7551X9Z8,Office Supplies,India,TN,INR,112503.57,12,4057.28,5,1690.53,32120.16,36177.44,UPI,15,Failed,2026-01-20,2026-02-04,Desktop Computer Purchase,74,Low,False,0,0,1,0,0,1,1,0,0,35,0
INV-2026-001021,PO-2026-001021,VEN1047,Vision Systems,08NGQTG4112B8ZN,Software,India,RJ,INR,91133.91,18,16404.1,0,0.0,91133.91,107538.01,Bank Transfer,45,Failed,2026-01-22,2026-01-14,Database Consulting,89,Low,False,0,0,1,0,1,0,1,0,0,30,0
INV-2026-001022,PO-2026-001022,VEN1070,Delta Services,27ELCFF1383N8ZX,Consulting,India,MH,USD,134707.88,18,32814.59,10,13470.79,121237.09,145484.51,NEFT,45,Overdue,2026-06-15,2026-07-30,Annual Maintenance Contract,144,Medium,False,0,0,1,1,0,0,0,0,1,20,0
INV-2026-001023,PO-2026-001023,VEN1081,Nova Corporation,19AEGON5700M6Z7,Cloud Services,India,WB,INR,57775.58,18,10399.6,10,5777.56,51998.02,62397.62,Cheque,30,Processing,2026-01-23,2026-02-22,Software License Renewal,93,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-008244,PO-2026-001024,VEN1008,Bluechip Electronics,19GPPXD3824VWZ6,Hardware,India,WB,INR,284202.69,18,51156.48,10,28420.27,255782.42,306938.9,NEFT,45,Processing,2026-01-18,2026-03-04,Network Switch Installation,129,Low,False,1,0,1,0,0,0,0,0,0,30,0
INV-2026-001025,PO-2026-001291,VEN1045,Unknown Vendor,INVALIDGST,Cloud Services,India,KA,INR,138124.53,18,24862.42,0,0.0,138124.53,162986.95,UPI,30,Overdue,2025-08-07,2025-07-23,Annual Maintenance Contract,116,Medium,False,0,1,0,0,1,0,0,1,0,60,0
INV-2026-001026,PO-2026-001026,VEN1090,Vertex Technologies,29TVPPP5141FCZV,Office Supplies,India,KA,INR,31243.0,12,3749.16,5,1562.15,29680.85,33430.01,UPI,30,Processing,2025-08-17,2025-09-16,Firewall Installation,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001027,PO-2026-001027,VEN1078,Skyline Enterprises,36WPXPN1075V5ZQ,Maintenance,India,TS,INR,66197.46,18,11915.54,5,3309.87,62887.59,74803.13,Bank Transfer,30,Overdue,2025-11-06,2025-12-06,Network Switch Installation,106,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001028,PO-2026-001028,VEN1071,Prime Private Limited,08JSTUJ1844I6ZR,Consulting,India,RJ,INR,95958.11,18,17272.46,5,4797.91,91160.2,108432.66,Bank Transfer,15,Pending,2025-12-09,2025-12-24,Server Upgrade,60,Medium,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001029,PO-2026-001029,VEN1041,Tech Systems,36XOQRC5859VQZ8,Networking,India,TS,INR,169818.34,18,30567.3,10,16981.83,152836.51,183403.81,UPI,30,Pending,2026-01-27,2026-02-26,Cloud Storage Expansion,135,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001030,PO-2026-001030,VEN1092,Skyline Software,19LHLPZ4729E6ZM,Electronics,India,WB,INR,29745.78,28,8328.82,0,0.0,29745.78,38074.6,Cheque,30,Paid,2025-11-10,2025-12-10,Server Upgrade,126,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001031,PO-2026-001031,VEN1044,Bluechip Solutions,33FGXVE2142LWZW,Software,India,TN,INR,74016.87,18,13323.04,0,0.0,74016.87,87339.91,Bank Transfer,45,Paid,2026-06-04,2026-07-19,Desktop Computer Purchase,128,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-002087,PO-2026-001032,VEN1083,Unknown Vendor,29TIUKL5562KUZM,Maintenance,India,KA,INR,60052.87,18,10809.52,10,6005.29,54047.58,64857.1,Bank Transfer,45,Failed,2026-01-28,2026-03-14,Laptop Procurement,35,Low,False,1,0,1,0,0,0,1,1,0,45,0
INV-2026-001033,PO-2026-001033,VEN1064,ABC Industries,33WOMCQ9808I3ZG,Electronics,India,TN,INR,116692.17,28,32673.81,5,5834.61,110857.56,143531.37,Bank Transfer,45,Paid,2025-09-19,2025-11-03,Cyber Security Audit,144,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001034,PO-2026-001034,VEN1046,Bluechip Technologies,08MQJPC5354YVZT,Electronics,India,RJ,INR,21710.6,28,6078.97,5,1085.53,20625.07,26704.04,NEFT,45,Processing,2025-10-19,2025-12-03,Server Upgrade,148,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001035,PO-2026-001035,VEN1096,ABC Technologies,27PYYMI5544SBZS,Software,India,MH,INR,28713.32,18,5168.4,0,0.0,28713.32,33881.72,UPI,45,Pending,2025-10-11,2025-11-25,Software License Renewal,95,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001036,PO-2026-004156,VEN1045,Apex Systems,29WJSTJ1658USZJ,Cloud Services,India,KA,INR,111289.22,18,20032.06,5,5564.46,105724.76,125756.82,UPI,30,Failed,2025-08-22,2025-09-21,Desktop Computer Purchase,116,Medium,False,0,1,1,0,0,0,1,0,0,35,0
INV-2026-001037,PO-2026-001037,VEN1062,Sigma Technologies,36NGPFO2252SWZ1,Software,India,TS,INR,29302.14,18,5274.39,5,1465.11,27837.03,33111.42,Bank Transfer,30,Overdue,2026-03-25,2026-04-24,Annual Maintenance Contract,94,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001038,PO-2026-001038,VEN1064,ABC Industries,33WOMCQ9808I3ZG,Electronics,India,TN,INR,156127.11,28,43715.59,5,7806.36,148320.75,192036.34,Bank Transfer,45,Overdue,2025-12-11,2026-01-25,Desktop Computer Purchase,144,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001039,PO-2026-001039,VEN1019,Unknown Vendor,36EHUCM1069QSZP,Office Supplies,India,TS,INR,11458.12,12,2664.23,0,0.0,11458.12,12833.09,Cheque,45,Failed,2025-10-12,2025-10-08,Software License Renewal,143,Low,False,0,0,1,1,1,0,1,1,0,50,0
INV-2026-001040,PO-2026-001040,VEN1054,Vision Enterprises,24EYKZA5476N1Z7,Office Supplies,India,GJ,INR,32135.95,12,3856.31,0,0.0,32135.95,35992.26,RTGS,30,Pending,2025-07-17,2025-08-16,Office Furniture Purchase,142,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001041,PO-2026-001041,VEN1012,Vision Software,27YEIEX0493VBZ5,Networking,India,MH,INR,130026.91,18,23404.84,5,6501.35,123525.56,146930.4,Cheque,60,Pending,2025-12-09,2026-02-07,Cloud Storage Expansion,111,High,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001042,PO-2026-001042,VEN1010,Vision Networks,36HQRWF6329KVZM,Maintenance,India,TS,INR,27775.86,18,4999.65,5,1388.79,26387.07,31386.72,RTGS,15,Processing,2026-03-24,2026-04-08,Business Analytics Consulting,33,Low,True,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001043,PO-2026-001043,VEN1041,Tech Systems,36XOQRC5859VQZ8,Networking,India,TS,INR,180818.39,18,32547.31,0,0.0,180818.39,213365.7,UPI,15,Processing,2025-11-28,2025-12-13,Network Switch Installation,135,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001044,PO-2026-001044,VEN1049,ABC Enterprises,27FAVKH7373L9ZD,Consulting,India,MH,INR,162547.72,18,29258.59,10,16254.77,146292.95,175551.54,Bank Transfer,45,Paid,2025-12-10,2026-01-24,Software License Renewal,107,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001045,PO-2026-001045,VEN1067,Quantum Software,36WZMDQ0977J1ZC,Consulting,India,TS,INR,68957.11,18,12412.28,0,0.0,68957.11,81369.39,RTGS,30,Pending,2026-05-30,2026-06-29,Firewall Installation,100,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001046,PO-2026-001046,VEN1050,Unknown Vendor,INVALIDGST,Consulting,India,WB,INR,71374.77,18,21636.12,10,7137.48,64237.29,77084.75,NEFT,45,Failed,2025-11-17,2026-01-01,Office Furniture Purchase,146,Medium,False,0,0,0,1,0,0,1,1,0,60,0
INV-2026-001047,PO-2026-001047,VEN1076,Unknown Vendor,36GZEAX1029KBZU,Maintenance,India,TS,INR,160413.26,18,22691.74,10,5818.17,52363.48,62836.18,UPI,30,Failed,2026-05-21,2026-06-20,Cyber Security Audit,55,Low,False,0,0,1,1,0,1,1,1,0,55,0
INV-2026-001048,PO-2026-001048,VEN1000,Future Networks,33UBSDD5851HRZW,Networking,India,TN,INR,112142.24,18,20185.6,5,5607.11,106535.13,126720.73,NEFT,45,Paid,2025-12-03,2026-01-17,Server Upgrade,110,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001049,PO-2026-001049,VEN1019,Zenith Solutions,36EHUCM1069QSZP,Office Supplies,India,TS,INR,8430.9,12,1011.71,5,421.55,8009.35,9021.06,Cheque,15,Paid,2025-10-04,2025-10-19,Cloud Infrastructure Subscription,143,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001050,PO-2026-001050,VEN1032,Delta Software,33ZIPXX4214JDZV,Software,India,TN,INR,93894.3,18,16900.97,0,0.0,93894.3,110795.27,Cheque,60,Processing,2026-01-22,2026-03-23,Database Consulting,90,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001051,PO-2026-001051,VEN1037,Vertex Industries,36LWHXI7363K2ZE,Hardware,India,TS,INR,124471.59,18,22404.89,0,0.0,124471.59,146876.48,NEFT,15,Overdue,2025-08-16,2025-08-31,IT Infrastructure Upgrade,146,Low,False,0,0,1,0,0,0,0,0,0,0,0
INV-2026-001052,PO-2026-001052,VEN1091,Nova Private Limited,36PRVVT5834J1ZO,Networking,India,TS,INR,109953.68,18,19791.66,5,5497.68,104456.0,124247.66,RTGS,30,Overdue,2025-10-18,2025-11-17,Printer Cartridge Supply,80,Low,False,0,0,1,0,0,0,0,0,0,0,0
